AGE	AGE_LABEL	AGE_HIERARCHY	AGE_PARENT	SEX	SEX_LABEL	SEX_HIERARCHY	TIME	ICD10_HIERARCHY	ICD10_PARENT	ICD10	ICD10_LABEL	Organ	Nb_death	Pop	Death_Rate	x	y	Sum_death_in_cat
Y45-49	From 45 to 49 years	2	Y45-64	F	Females	1	2002	2	J	J40-J47	Chronic lower respiratory diseases	Lung	30.0	441179	0.06799961	230	460	464.0
Y45-49	From 45 to 49 years	2	Y45-64	F	Females	1	2003	2	J	J40-J47	Chronic lower respiratory diseases	Lung	25.0	443441	0.056377286	230	460	500.0
Y45-49	From 45 to 49 years	2	Y45-64	F	Females	1	2004	2	J	J40-J47	Chronic lower respiratory diseases	Lung	39.0	443270	0.087982494	230	460	516.0
Y45-49	From 45 to 49 years	2	Y45-64	F	Females	1	2005	2	J	J40-J47	Chronic lower respiratory diseases	Lung	35.0	452952	0.077270881	230	460	585.0
Y45-49	From 45 to 49 years	2	Y45-64	F	Females	1	2006	2	J	J40-J47	Chronic lower respiratory diseases	Lung	43.0	452820	0.09496047	230	460	574.0
Y45-49	From 45 to 49 years	2	Y45-64	F	Females	1	2007	2	J	J40-J47	Chronic lower respiratory diseases	Lung	30.0	454324	0.066032171	230	460	533.0
Y45-49	From 45 to 49 years	2	Y45-64	F	Females	1	2008	2	J	J40-J47	Chronic lower respiratory diseases	Lung	31.0	452376	0.068527066	230	460	575.0
Y45-49	From 45 to 49 years	2	Y45-64	M	Males	1	2001	2	J	J45_J46	Asthma and status asthmaticus	Lung	37.0	423980	0.087268267	230	460	1386.0
Y45-49	From 45 to 49 years	2	Y45-64	M	Males	1	2002	2	J	J45_J46	Asthma and status asthmaticus	Lung	30.0	426140	0.070399399	230	460	1357.0
Y45-49	From 45 to 49 years	2	Y45-64	M	Males	1	2003	2	J	J45_J46	Asthma and status asthmaticus	Lung	21.0	429278	0.048919348	230	460	1289.0
Y45-49	From 45 to 49 years	2	Y45-64	M	Males	1	2004	2	J	J45_J46	Asthma and status asthmaticus	Lung	24.0	426267	0.05630274	230	460	1294.0
Y45-49	From 45 to 49 years	2	Y45-64	M	Males	1	2005	2	J	J45_J46	Asthma and status asthmaticus	Lung	14.0	435677	0.032133897	230	460	1300.0
Y45-49	From 45 to 49 years	2	Y45-64	M	Males	1	2006	2	J	J45_J46	Asthma and status asthmaticus	Lung	16.0	438307	0.036504094	230	460	1142.0
Y45-49	From 45 to 49 years	2	Y45-64	M	Males	1	2007	2	J	J45_J46	Asthma and status asthmaticus	Lung	19.0	440714	0.043111859	230	460	1085.0
Y45-49	From 45 to 49 years	2	Y45-64	M	Males	1	2008	2	J	J45_J46	Asthma and status asthmaticus	Lung	13.0	437613	0.029706613	230	460	949.0
Y45-49	From 45 to 49 years	2	Y45-64	F	Females	1	2001	2	J	J45_J46	Asthma and status asthmaticus	Lung	23.0	438845	0.052410304	230	460	464.0
Y45-49	From 45 to 49 years	2	Y45-64	F	Females	1	2002	2	J	J45_J46	Asthma and status asthmaticus	Lung	17.0	441179	0.038533112	230	460	464.0
Y45-49	From 45 to 49 years	2	Y45-64	F	Females	1	2003	2	J	J45_J46	Asthma and status asthmaticus	Lung	14.0	443441	0.03157128	230	460	500.0
Y45-49	From 45 to 49 years	2	Y45-64	F	Females	1	2004	2	J	J45_J46	Asthma and status asthmaticus	Lung	22.0	443270	0.04963115	230	460	516.0
Y45-49	From 45 to 49 years	2	Y45-64	F	Females	1	2005	2	J	J45_J46	Asthma and status asthmaticus	Lung	20.0	452952	0.044154789	230	460	585.0
Y45-49	From 45 to 49 years	2	Y45-64	F	Females	1	2006	2	J	J45_J46	Asthma and status asthmaticus	Lung	27.0	452820	0.059626342	230	460	574.0
Y45-49	From 45 to 49 years	2	Y45-64	F	Females	1	2007	2	J	J45_J46	Asthma and status asthmaticus	Lung	18.0	454324	0.039619303	230	460	533.0
Y45-49	From 45 to 49 years	2	Y45-64	F	Females	1	2008	2	J	J45_J46	Asthma and status asthmaticus	Lung	12.0	452376	0.026526606	230	460	575.0
Y45-49	From 45 to 49 years	2	Y45-64	M	Males	1	2001	2	K	K_OTH	Other diseases of the digestive system (remainder of K00-K93)	Digestive System	184.0	423980	0.433982735	278	380	455.0
Y45-49	From 45 to 49 years	2	Y45-64	M	Males	1	2002	2	K	K_OTH	Other diseases of the digestive system (remainder of K00-K93)	Digestive System	193.0	426140	0.452902802	278	380	440.0
Y45-49	From 45 to 49 years	2	Y45-64	M	Males	1	2003	2	K	K_OTH	Other diseases of the digestive system (remainder of K00-K93)	Digestive System	187.0	429278	0.435615149	278	380	422.0
Y45-49	From 45 to 49 years	2	Y45-64	M	Males	1	2004	2	K	K_OTH	Other diseases of the digestive system (remainder of K00-K93)	Digestive System	184.0	426267	0.431654339	278	380	394.0
Y45-49	From 45 to 49 years	2	Y45-64	M	Males	1	2005	2	K	K_OTH	Other diseases of the digestive system (remainder of K00-K93)	Digestive System	178.0	435677	0.408559552	278	380	390.0
Y45-49	From 45 to 49 years	2	Y45-64	M	Males	1	2006	2	K	K_OTH	Other diseases of the digestive system (remainder of K00-K93)	Digestive System	204.0	438307	0.465427201	278	380	434.0
Y45-49	From 45 to 49 years	2	Y45-64	M	Males	1	2007	2	K	K_OTH	Other diseases of the digestive system (remainder of K00-K93)	Digestive System	177.0	440714	0.401621006	278	380	397.0
Y45-49	From 45 to 49 years	2	Y45-64	M	Males	1	2008	2	K	K_OTH	Other diseases of the digestive system (remainder of K00-K93)	Digestive System	201.0	437613	0.459309938	278	380	427.0
Y45-49	From 45 to 49 years	2	Y45-64	F	Females	1	2001	2	K	K_OTH	Other diseases of the digestive system (remainder of K00-K93)	Digestive System	72.0	438845	0.16406704	278	380	225.0
Y45-49	From 45 to 49 years	2	Y45-64	F	Females	1	2002	2	K	K_OTH	Other diseases of the digestive system (remainder of K00-K93)	Digestive System	68.0	441179	0.15413245	278	380	249.0
Y45-49	From 45 to 49 years	2	Y45-64	F	Females	1	2003	2	K	K_OTH	Other diseases of the digestive system (remainder of K00-K93)	Digestive System	73.0	443441	0.164621675	278	380	219.0
Y45-49	From 45 to 49 years	2	Y45-64	F	Females	1	2004	2	K	K_OTH	Other diseases of the digestive system (remainder of K00-K93)	Digestive System	70.0	443270	0.157917296	278	380	215.0
Y45-49	From 45 to 49 years	2	Y45-64	F	Females	1	2005	2	K	K_OTH	Other diseases of the digestive system (remainder of K00-K93)	Digestive System	84.0	452952	0.185450114	278	380	225.0
Y45-49	From 45 to 49 years	2	Y45-64	F	Females	1	2006	2	K	K_OTH	Other diseases of the digestive system (remainder of K00-K93)	Digestive System	64.0	452820	0.141336513	278	380	207.0
Y45-49	From 45 to 49 years	2	Y45-64	F	Females	1	2007	2	K	K_OTH	Other diseases of the digestive system (remainder of K00-K93)	Digestive System	73.0	454324	0.160678282	278	380	207.0
Y45-49	From 45 to 49 years	2	Y45-64	F	Females	1	2008	2	K	K_OTH	Other diseases of the digestive system (remainder of K00-K93)	Digestive System	62.0	452376	0.137054132	278	380	195.0
Y45-49	From 45 to 49 years	2	Y45-64	M	Males	1	2001	2	K	K25-K28	Ulcer of stomach, duodenum and jejunum	Stomach	11.0	423980	0.02594462	295	400	108.0
Y45-49	From 45 to 49 years	2	Y45-64	M	Males	1	2002	2	K	K25-K28	Ulcer of stomach, duodenum and jejunum	Stomach	24.0	426140	0.056319519	295	400	145.0
Y45-49	From 45 to 49 years	2	Y45-64	M	Males	1	2003	2	K	K25-K28	Ulcer of stomach, duodenum and jejunum	Stomach	11.0	429278	0.025624421	295	400	104.0
Y45-49	From 45 to 49 years	2	Y45-64	M	Males	1	2004	2	K	K25-K28	Ulcer of stomach, duodenum and jejunum	Stomach	15.0	426267	0.035189212	295	400	104.0
Y45-49	From 45 to 49 years	2	Y45-64	M	Males	1	2005	2	K	K25-K28	Ulcer of stomach, duodenum and jejunum	Stomach	15.0	435677	0.034429176	295	400	107.0
Y45-49	From 45 to 49 years	2	Y45-64	M	Males	1	2006	2	K	K25-K28	Ulcer of stomach, duodenum and jejunum	Stomach	15.0	438307	0.034222588	295	400	113.0
Y45-49	From 45 to 49 years	2	Y45-64	M	Males	1	2007	2	K	K25-K28	Ulcer of stomach, duodenum and jejunum	Stomach	8.0	440714	0.018152362	295	400	96.0
Y45-49	From 45 to 49 years	2	Y45-64	M	Males	1	2008	2	K	K25-K28	Ulcer of stomach, duodenum and jejunum	Stomach	18.0	437613	0.041132233	295	400	119.0
Y45-49	From 45 to 49 years	2	Y45-64	F	Females	1	2001	2	K	K25-K28	Ulcer of stomach, duodenum and jejunum	Stomach	5.0	438845	0.011393544	295	400	41.0
Y45-49	From 45 to 49 years	2	Y45-64	F	Females	1	2002	2	K	K25-K28	Ulcer of stomach, duodenum and jejunum	Stomach	4.0	441179	0.009066615	295	400	43.0
Y45-49	From 45 to 49 years	2	Y45-64	F	Females	1	2003	2	K	K25-K28	Ulcer of stomach, duodenum and jejunum	Stomach	2.0	443441	0.004510183	295	400	62.0
Y45-49	From 45 to 49 years	2	Y45-64	F	Females	1	2004	2	K	K25-K28	Ulcer of stomach, duodenum and jejunum	Stomach	4.0	443270	0.009023846	295	400	35.0
Y45-49	From 45 to 49 years	2	Y45-64	F	Females	1	2005	2	K	K25-K28	Ulcer of stomach, duodenum and jejunum	Stomach	3.0	452952	0.006623218	295	400	44.0
Y45-49	From 45 to 49 years	2	Y45-64	F	Females	1	2006	2	K	K25-K28	Ulcer of stomach, duodenum and jejunum	Stomach	4.0	452820	0.008833532	295	400	46.0
Y45-49	From 45 to 49 years	2	Y45-64	F	Females	1	2007	2	K	K25-K28	Ulcer of stomach, duodenum and jejunum	Stomach	4.0	454324	0.008804289	295	400	47.0
Y45-49	From 45 to 49 years	2	Y45-64	F	Females	1	2008	2	K	K25-K28	Ulcer of stomach, duodenum and jejunum	Stomach	9.0	452376	0.019894955	295	400	50.0
Y45-49	From 45 to 49 years	2	Y45-64	M	Males	1	2001	2	K	K70_K73_K74	Chronic liver disease	Liver	631.0	423980	1.488277749	260	410	1003.0
Y45-49	From 45 to 49 years	2	Y45-64	M	Males	1	2002	2	K	K70_K73_K74	Chronic liver disease	Liver	628.0	426140	1.473694091	260	410	955.0
Y45-49	From 45 to 49 years	2	Y45-64	M	Males	1	2003	2	K	K70_K73_K74	Chronic liver disease	Liver	614.0	429278	1.430308565	260	410	1002.0
Y45-49	From 45 to 49 years	2	Y45-64	M	Males	1	2004	2	K	K70_K73_K74	Chronic liver disease	Liver	537.0	426267	1.259773804	260	410	849.0
Y45-49	From 45 to 49 years	2	Y45-64	M	Males	1	2005	2	K	K70_K73_K74	Chronic liver disease	Liver	525.0	435677	1.205021151	260	410	868.0
Y45-49	From 45 to 49 years	2	Y45-64	M	Males	1	2006	2	K	K70_K73_K74	Chronic liver disease	Liver	512.0	438307	1.168131013	260	410	877.0
Y45-49	From 45 to 49 years	2	Y45-64	M	Males	1	2007	2	K	K70_K73_K74	Chronic liver disease	Liver	502.0	440714	1.139060706	260	410	847.0
Y45-49	From 45 to 49 years	2	Y45-64	M	Males	1	2008	2	K	K70_K73_K74	Chronic liver disease	Liver	465.0	437613	1.062582693	260	410	829.0
Y45-49	From 45 to 49 years	2	Y45-64	F	Females	1	2001	2	K	K70_K73_K74	Chronic liver disease	Liver	291.0	438845	0.663104285	260	410	427.0
Y45-49	From 45 to 49 years	2	Y45-64	F	Females	1	2002	2	K	K70_K73_K74	Chronic liver disease	Liver	272.0	441179	0.616529799	260	410	396.0
Y45-49	From 45 to 49 years	2	Y45-64	F	Females	1	2003	2	K	K70_K73_K74	Chronic liver disease	Liver	257.0	443441	0.579558498	260	410	414.0
Y45-49	From 45 to 49 years	2	Y45-64	F	Females	1	2004	2	K	K70_K73_K74	Chronic liver disease	Liver	198.0	443270	0.446680353	260	410	349.0
Y45-49	From 45 to 49 years	2	Y45-64	F	Females	1	2005	2	K	K70_K73_K74	Chronic liver disease	Liver	211.0	452952	0.465833024	260	410	340.0
Y45-49	From 45 to 49 years	2	Y45-64	F	Females	1	2006	2	K	K70_K73_K74	Chronic liver disease	Liver	194.0	452820	0.428426306	260	410	329.0
Y45-49	From 45 to 49 years	2	Y45-64	F	Females	1	2007	2	K	K70_K73_K74	Chronic liver disease	Liver	195.0	454324	0.429209111	260	410	339.0
Y45-49	From 45 to 49 years	2	Y45-64	F	Females	1	2008	2	K	K70_K73_K74	Chronic liver disease	Liver	174.0	452376	0.38463579	260	410	292.0
Y45-49	From 45 to 49 years	2	Y45-64	M	Males	1	2001	2	M	M_OTH	Other diseases of the musculoskeletal system and connective tissue (remainder of M00-M99)	Skeleton	18.0	423980	0.042454833	145	380	20.0
Y45-49	From 45 to 49 years	2	Y45-64	M	Males	1	2002	2	M	M_OTH	Other diseases of the musculoskeletal system and connective tissue (remainder of M00-M99)	Skeleton	17.0	426140	0.039892993	145	380	18.0
Y45-49	From 45 to 49 years	2	Y45-64	M	Males	1	2003	2	M	M_OTH	Other diseases of the musculoskeletal system and connective tissue (remainder of M00-M99)	Skeleton	15.0	429278	0.034942392	145	380	16.0
Y45-49	From 45 to 49 years	2	Y45-64	M	Males	1	2004	2	M	M_OTH	Other diseases of the musculoskeletal system and connective tissue (remainder of M00-M99)	Skeleton	13.0	426267	0.030497317	145	380	14.0
Y45-49	From 45 to 49 years	2	Y45-64	M	Males	1	2005	2	M	M_OTH	Other diseases of the musculoskeletal system and connective tissue (remainder of M00-M99)	Skeleton	14.0	435677	0.032133897	145	380	18.0
Y45-49	From 45 to 49 years	2	Y45-64	M	Males	1	2006	2	M	M_OTH	Other diseases of the musculoskeletal system and connective tissue (remainder of M00-M99)	Skeleton	11.0	438307	0.025096565	145	380	12.0
Y45-49	From 45 to 49 years	2	Y45-64	M	Males	1	2007	2	M	M_OTH	Other diseases of the musculoskeletal system and connective tissue (remainder of M00-M99)	Skeleton	18.0	440714	0.040842814	145	380	18.0
Y45-49	From 45 to 49 years	2	Y45-64	M	Males	1	2008	2	M	M_OTH	Other diseases of the musculoskeletal system and connective tissue (remainder of M00-M99)	Skeleton	12.0	437613	0.027421489	145	380	13.0
Y45-49	From 45 to 49 years	2	Y45-64	F	Females	1	2001	2	M	M_OTH	Other diseases of the musculoskeletal system and connective tissue (remainder of M00-M99)	Skeleton	16.0	438845	0.036459342	145	380	17.0
Y45-49	From 45 to 49 years	2	Y45-64	F	Females	1	2002	2	M	M_OTH	Other diseases of the musculoskeletal system and connective tissue (remainder of M00-M99)	Skeleton	20.0	441179	0.045333073	145	380	21.0
Y45-49	From 45 to 49 years	2	Y45-64	F	Females	1	2003	2	M	M_OTH	Other diseases of the musculoskeletal system and connective tissue (remainder of M00-M99)	Skeleton	13.0	443441	0.029316189	145	380	13.0
Y45-49	From 45 to 49 years	2	Y45-64	F	Females	1	2004	2	M	M_OTH	Other diseases of the musculoskeletal system and connective tissue (remainder of M00-M99)	Skeleton	16.0	443270	0.036095382	145	380	18.0
Y45-49	From 45 to 49 years	2	Y45-64	F	Females	1	2005	2	M	M_OTH	Other diseases of the musculoskeletal system and connective tissue (remainder of M00-M99)	Skeleton	22.0	452952	0.048570268	145	380	22.0
Y45-49	From 45 to 49 years	2	Y45-64	F	Females	1	2006	2	M	M_OTH	Other diseases of the musculoskeletal system and connective tissue (remainder of M00-M99)	Skeleton	12.0	452820	0.026500596	145	380	12.0
Y45-49	From 45 to 49 years	2	Y45-64	F	Females	1	2007	2	M	M_OTH	Other diseases of the musculoskeletal system and connective tissue (remainder of M00-M99)	Skeleton	21.0	454324	0.04622252	145	380	24.0
Y45-49	From 45 to 49 years	2	Y45-64	F	Females	1	2008	2	M	M_OTH	Other diseases of the musculoskeletal system and connective tissue (remainder of M00-M99)	Skeleton	15.0	452376	0.033158258	145	380	18.0
Y45-49	From 45 to 49 years	2	Y45-64	M	Males	1	2001	2	N	N_OTH	Other diseases of the genitourinary system (remainder of N00-N99)	Genitourinary system	3.0	423980	0.007075805	265	330	80.0
Y45-49	From 45 to 49 years	2	Y45-64	M	Males	1	2002	2	N	N_OTH	Other diseases of the genitourinary system (remainder of N00-N99)	Genitourinary system	5.0	426140	0.011733233	265	330	78.0
Y45-49	From 45 to 49 years	2	Y45-64	M	Males	1	2003	2	N	N_OTH	Other diseases of the genitourinary system (remainder of N00-N99)	Genitourinary system	6.0	429278	0.013976957	265	330	110.0
Y45-49	From 45 to 49 years	2	Y45-64	M	Males	1	2004	2	N	N_OTH	Other diseases of the genitourinary system (remainder of N00-N99)	Genitourinary system	4.0	426267	0.00938379	265	330	68.0
Y45-49	From 45 to 49 years	2	Y45-64	M	Males	1	2005	2	N	N_OTH	Other diseases of the genitourinary system (remainder of N00-N99)	Genitourinary system	2.0	435677	0.004590557	265	330	89.0
Y45-49	From 45 to 49 years	2	Y45-64	M	Males	1	2006	2	N	N_OTH	Other diseases of the genitourinary system (remainder of N00-N99)	Genitourinary system	1.0	438307	0.002281506	265	330	62.0
Y45-49	From 45 to 49 years	2	Y45-64	M	Males	1	2007	2	N	N_OTH	Other diseases of the genitourinary system (remainder of N00-N99)	Genitourinary system	6.0	440714	0.013614271	265	330	75.0
Y45-49	From 45 to 49 years	2	Y45-64	M	Males	1	2008	2	N	N_OTH	Other diseases of the genitourinary system (remainder of N00-N99)	Genitourinary system	3.0	437613	0.006855372	265	330	62.0
Y45-49	From 45 to 49 years	2	Y45-64	F	Females	1	2001	2	N	N_OTH	Other diseases of the genitourinary system (remainder of N00-N99)	Genitourinary system	8.0	438845	0.018229671	265	330	318.0
Y45-49	From 45 to 49 years	2	Y45-64	F	Females	1	2002	2	N	N_OTH	Other diseases of the genitourinary system (remainder of N00-N99)	Genitourinary system	5.0	441179	0.011333268	265	330	292.0
Y45-49	From 45 to 49 years	2	Y45-64	F	Females	1	2003	2	N	N_OTH	Other diseases of the genitourinary system (remainder of N00-N99)	Genitourinary system	4.0	443441	0.009020366	265	330	280.0
Y45-49	From 45 to 49 years	2	Y45-64	F	Females	1	2004	2	N	N_OTH	Other diseases of the genitourinary system (remainder of N00-N99)	Genitourinary system	2.0	443270	0.004511923	265	330	266.0
Y45-49	From 45 to 49 years	2	Y45-64	F	Females	1	2005	2	N	N_OTH	Other diseases of the genitourinary system (remainder of N00-N99)	Genitourinary system	4.0	452952	0.008830958	265	330	267.0
Y45-49	From 45 to 49 years	2	Y45-64	F	Females	1	2006	2	N	N_OTH	Other diseases of the genitourinary system (remainder of N00-N99)	Genitourinary system	0.0	452820	0	265	330	258.0
Y45-49	From 45 to 49 years	2	Y45-64	F	Females	1	2007	2	N	N_OTH	Other diseases of the genitourinary system (remainder of N00-N99)	Genitourinary system	6.0	454324	0.013206434	265	330	290.0
Y45-49	From 45 to 49 years	2	Y45-64	F	Females	1	2008	2	N	N_OTH	Other diseases of the genitourinary system (remainder of N00-N99)	Genitourinary system	7.0	452376	0.015473854	265	330	278.0
Y45-49	From 45 to 49 years	2	Y45-64	M	Males	1	2001	2	N	N00-N29	Diseases of kidney and ureter	Genitourinary system	27.0	423980	0.063682249	265	330	80.0
Y45-49	From 45 to 49 years	2	Y45-64	M	Males	1	2002	2	N	N00-N29	Diseases of kidney and ureter	Genitourinary system	33.0	426140	0.077439339	265	330	78.0
Y45-49	From 45 to 49 years	2	Y45-64	M	Males	1	2003	2	N	N00-N29	Diseases of kidney and ureter	Genitourinary system	31.0	429278	0.072214276	265	330	110.0
Y45-49	From 45 to 49 years	2	Y45-64	M	Males	1	2004	2	N	N00-N29	Diseases of kidney and ureter	Genitourinary system	23.0	426267	0.053956792	265	330	68.0
Y45-49	From 45 to 49 years	2	Y45-64	M	Males	1	2005	2	N	N00-N29	Diseases of kidney and ureter	Genitourinary system	41.0	435677	0.094106414	265	330	89.0
Y45-49	From 45 to 49 years	2	Y45-64	M	Males	1	2006	2	N	N00-N29	Diseases of kidney and ureter	Genitourinary system	30.0	438307	0.068445177	265	330	62.0
Y45-49	From 45 to 49 years	2	Y45-64	M	Males	1	2007	2	N	N00-N29	Diseases of kidney and ureter	Genitourinary system	26.0	440714	0.058995176	265	330	75.0
Y45-49	From 45 to 49 years	2	Y45-64	M	Males	1	2008	2	N	N00-N29	Diseases of kidney and ureter	Genitourinary system	24.0	437613	0.054842978	265	330	62.0
Y45-49	From 45 to 49 years	2	Y45-64	F	Females	1	2001	2	N	N00-N29	Diseases of kidney and ureter	Genitourinary system	25.0	438845	0.056967722	265	330	318.0
Y45-49	From 45 to 49 years	2	Y45-64	F	Females	1	2002	2	N	N00-N29	Diseases of kidney and ureter	Genitourinary system	17.0	441179	0.038533112	265	330	292.0
Y45-49	From 45 to 49 years	2	Y45-64	F	Females	1	2003	2	N	N00-N29	Diseases of kidney and ureter	Genitourinary system	19.0	443441	0.042846737	265	330	280.0
Y45-49	From 45 to 49 years	2	Y45-64	F	Females	1	2004	2	N	N00-N29	Diseases of kidney and ureter	Genitourinary system	13.0	443270	0.029327498	265	330	266.0
Y45-49	From 45 to 49 years	2	Y45-64	F	Females	1	2005	2	N	N00-N29	Diseases of kidney and ureter	Genitourinary system	19.0	452952	0.04194705	265	330	267.0
Y45-49	From 45 to 49 years	2	Y45-64	F	Females	1	2006	2	N	N00-N29	Diseases of kidney and ureter	Genitourinary system	13.0	452820	0.028708979	265	330	258.0
Y45-49	From 45 to 49 years	2	Y45-64	F	Females	1	2007	2	N	N00-N29	Diseases of kidney and ureter	Genitourinary system	16.0	454324	0.035217158	265	330	290.0
Y45-49	From 45 to 49 years	2	Y45-64	F	Females	1	2008	2	N	N00-N29	Diseases of kidney and ureter	Genitourinary system	12.0	452376	0.026526606	265	330	278.0
Y45-49	From 45 to 49 years	2	Y45-64	M	Males	1	2001	2	M	RHEUM_ARTHRO	Rheumatoid arthritis and arthrosis (M05-M06,M15-M19)	Skeleton	2.0	423980	0.004717204	145	380	20.0
Y45-49	From 45 to 49 years	2	Y45-64	M	Males	1	2002	2	M	RHEUM_ARTHRO	Rheumatoid arthritis and arthrosis (M05-M06,M15-M19)	Skeleton	1.0	426140	0.002346647	145	380	18.0
Y45-49	From 45 to 49 years	2	Y45-64	M	Males	1	2003	2	M	RHEUM_ARTHRO	Rheumatoid arthritis and arthrosis (M05-M06,M15-M19)	Skeleton	1.0	429278	0.002329493	145	380	16.0
Y45-49	From 45 to 49 years	2	Y45-64	M	Males	1	2004	2	M	RHEUM_ARTHRO	Rheumatoid arthritis and arthrosis (M05-M06,M15-M19)	Skeleton	1.0	426267	0.002345947	145	380	14.0
Y45-49	From 45 to 49 years	2	Y45-64	M	Males	1	2005	2	M	RHEUM_ARTHRO	Rheumatoid arthritis and arthrosis (M05-M06,M15-M19)	Skeleton	4.0	435677	0.009181114	145	380	18.0
Y45-49	From 45 to 49 years	2	Y45-64	M	Males	1	2006	2	M	RHEUM_ARTHRO	Rheumatoid arthritis and arthrosis (M05-M06,M15-M19)	Skeleton	1.0	438307	0.002281506	145	380	12.0
Y45-49	From 45 to 49 years	2	Y45-64	M	Males	1	2007	2	M	RHEUM_ARTHRO	Rheumatoid arthritis and arthrosis (M05-M06,M15-M19)	Skeleton	0.0	440714	0	145	380	18.0
Y45-49	From 45 to 49 years	2	Y45-64	M	Males	1	2008	2	M	RHEUM_ARTHRO	Rheumatoid arthritis and arthrosis (M05-M06,M15-M19)	Skeleton	1.0	437613	0.002285124	145	380	13.0
Y45-49	From 45 to 49 years	2	Y45-64	F	Females	1	2001	2	M	RHEUM_ARTHRO	Rheumatoid arthritis and arthrosis (M05-M06,M15-M19)	Skeleton	1.0	438845	0.002278709	145	380	17.0
Y45-49	From 45 to 49 years	2	Y45-64	F	Females	1	2002	2	M	RHEUM_ARTHRO	Rheumatoid arthritis and arthrosis (M05-M06,M15-M19)	Skeleton	1.0	441179	0.002266654	145	380	21.0
Y45-49	From 45 to 49 years	2	Y45-64	F	Females	1	2003	2	M	RHEUM_ARTHRO	Rheumatoid arthritis and arthrosis (M05-M06,M15-M19)	Skeleton	0.0	443441	0	145	380	13.0
