AGE	AGE_LABEL	Death_Rate	ICD10	ICD10_LABEL	Nb_death	Organ	Pop	SEX	SEX_LABEL	Sum_death_in_cat	TIME	x	y
Y40-44	From 40 to 44 years	0.0	RHEUM_ARTHRO	Rheumatoid arthritis and arthrosis (M05-M06.M15-M19)	0.0	Skeleton	451855	M	Males	9.0	2007	145	380
Y40-44	From 40 to 44 years	0.0	RHEUM_ARTHRO	Rheumatoid arthritis and arthrosis (M05-M06.M15-M19)	0.0	Skeleton	462968	F	Females	7.0	2007	145	380
Y40-44	From 40 to 44 years	0.015119835	ALL	All Diseases	7.0	Skeleton	462968	F	Females	7.0	2007	145	380
Y40-44	From 40 to 44 years	0.019917894	ALL	All Diseases	9.0	Skeleton	451855	M	Males	9.0	2007	145	380
Y40-44	From 40 to 44 years	0.086310874	C43	Malignant melanoma of skin	39.0	Skin	451855	M	Males	39.0	2007	415	375
Y40-44	From 40 to 44 years	0.07991913	C43	Malignant melanoma of skin	37.0	Skin	462968	F	Females	37.0	2007	415	375
Y40-44	From 40 to 44 years	0.07991913	ALL	All Diseases	37.0	Skin	462968	F	Females	37.0	2007	415	375
Y40-44	From 40 to 44 years	0.086310874	ALL	All Diseases	39.0	Skin	451855	M	Males	39.0	2007	415	375
Y40-44	From 40 to 44 years	0.075245377	C16	Malignant neoplasm of stomach	34.0	Stomach	451855	M	Males	37.0	2007	295	400
Y40-44	From 40 to 44 years	0.053999412	C16	Malignant neoplasm of stomach	25.0	Stomach	462968	F	Females	30.0	2007	295	400
Y40-44	From 40 to 44 years	0.006639298	K25-K28	Ulcer of stomach. duodenum and jejunum	3.0	Stomach	451855	M	Males	37.0	2007	295	400
Y40-44	From 40 to 44 years	0.010799882	K25-K28	Ulcer of stomach. duodenum and jejunum	5.0	Stomach	462968	F	Females	30.0	2007	295	400
Y40-44	From 40 to 44 years	0.064799295	ALL	All Diseases	30.0	Stomach	462968	F	Females	30.0	2007	295	400
Y40-44	From 40 to 44 years	0.081884675	ALL	All Diseases	37.0	Stomach	451855	M	Males	37.0	2007	295	400
Y40-44	From 40 to 44 years	0.006639298	C73	Malignant neoplasm of thyroid gland	3.0	Thyroid	451855	M	Males	3.0	2007	278	510
Y40-44	From 40 to 44 years	0.002159976	C73	Malignant neoplasm of thyroid gland	1.0	Thyroid	462968	F	Females	1.0	2007	278	510
Y40-44	From 40 to 44 years	0.002159976	ALL	All Diseases	1.0	Thyroid	462968	F	Females	1.0	2007	278	510
Y40-44	From 40 to 44 years	0.006639298	ALL	All Diseases	3.0	Thyroid	451855	M	Males	3.0	2007	278	510
Y40-44	From 40 to 44 years	0.16598245	C00-C14	Malignant neoplasm of lip. oral cavity. pharynx	75.0	oral cavity	451855	M	Males	75.0	2007	278	550
Y40-44	From 40 to 44 years	0.034559624	C00-C14	Malignant neoplasm of lip. oral cavity. pharynx	16.0	oral cavity	462968	F	Females	16.0	2007	278	550
Y40-44	From 40 to 44 years	0.034559624	ALL	All Diseases	16.0	oral cavity	462968	F	Females	16.0	2007	278	550
Y40-44	From 40 to 44 years	0.16598245	ALL	All Diseases	75.0	oral cavity	451855	M	Males	75.0	2007	278	550
Y40-44	From 40 to 44 years	0.072476241	C91-C95	Leukaemia	32.0	Blood	441524	M	Males	32.0	2008	265	280
Y40-44	From 40 to 44 years	0.069013112	C91-C95	Leukaemia	31.0	Blood	449190	F	Females	31.0	2008	265	280
Y40-44	From 40 to 44 years	0.069013112	ALL	All Diseases	31.0	Blood	449190	F	Females	31.0	2008	265	280
Y40-44	From 40 to 44 years	0.072476241	ALL	All Diseases	32.0	Blood	441524	M	Males	32.0	2008	265	280
Y40-44	From 40 to 44 years	0.167601308	C70-C72	Malignant neoplasm of brain and central nervous system	74.0	Brain	441524	M	Males	74.0	2008	305	580
Y40-44	From 40 to 44 years	0.082370489	C70-C72	Malignant neoplasm of brain and central nervous system	37.0	Brain	449190	F	Females	37.0	2008	305	580
Y40-44	From 40 to 44 years	0.082370489	ALL	All Diseases	37.0	Brain	449190	F	Females	37.0	2008	305	580
Y40-44	From 40 to 44 years	0.167601308	ALL	All Diseases	74.0	Brain	441524	M	Males	74.0	2008	305	580
Y40-44	From 40 to 44 years	0.006794648	C50	Malignant neoplasm of breast	3.0	Breast	441524	M	Males	3.0	2008	320	460
Y40-44	From 40 to 44 years	0.839288497	C50	Malignant neoplasm of breast	377.0	Breast	449190	F	Females	377.0	2008	320	460
Y40-44	From 40 to 44 years	0.839288497	ALL	All Diseases	377.0	Breast	449190	F	Females	377.0	2008	320	460
Y40-44	From 40 to 44 years	0.006794648	ALL	All Diseases	3.0	Breast	441524	M	Males	3.0	2008	320	460
Y40-44	From 40 to 44 years	0.262726375	I_OTH	Other diseases of the circulatory system (remainder of I00-I99)	116.0	Circulatory system	441524	M	Males	116.0	2008	230	300
Y40-44	From 40 to 44 years	0.160288519	I_OTH	Other diseases of the circulatory system (remainder of I00-I99)	72.0	Circulatory system	449190	F	Females	72.0	2008	230	300
Y40-44	From 40 to 44 years	0.160288519	ALL	All Diseases	72.0	Circulatory system	449190	F	Females	72.0	2008	230	300
Y40-44	From 40 to 44 years	0.262726375	ALL	All Diseases	116.0	Circulatory system	441524	M	Males	116.0	2008	230	300
Y40-44	From 40 to 44 years	0.117773892	C18-C21	Malignant neoplasm of colon. rectosigmoid junction. rectum. anus and anal canal	52.0	Colo-Rectum	441524	M	Males	52.0	2008	265	355
Y40-44	From 40 to 44 years	0.140252454	C18-C21	Malignant neoplasm of colon. rectosigmoid junction. rectum. anus and anal canal	63.0	Colo-Rectum	449190	F	Females	63.0	2008	265	355
Y40-44	From 40 to 44 years	0.140252454	ALL	All Diseases	63.0	Colo-Rectum	449190	F	Females	63.0	2008	265	355
Y40-44	From 40 to 44 years	0.117773892	ALL	All Diseases	52.0	Colo-Rectum	441524	M	Males	52.0	2008	265	355
Y40-44	From 40 to 44 years	0.296699613	I60-I69	Cerebrovascular diseases	131.0	Digestive System	441524	M	Males	232.0	2008	278	380
Y40-44	From 40 to 44 years	0.207039337	I60-I69	Cerebrovascular diseases	93.0	Digestive System	449190	F	Females	140.0	2008	278	380
Y40-44	From 40 to 44 years	0.228753137	K_OTH	Other diseases of the digestive system (remainder of K00-K93)	101.0	Digestive System	441524	M	Males	232.0	2008	278	380
Y40-44	From 40 to 44 years	0.104632783	K_OTH	Other diseases of the digestive system (remainder of K00-K93)	47.0	Digestive System	449190	F	Females	140.0	2008	278	380
Y40-44	From 40 to 44 years	0.311672121	ALL	All Diseases	140.0	Digestive System	449190	F	Females	140.0	2008	278	380
Y40-44	From 40 to 44 years	0.52545275	ALL	All Diseases	232.0	Digestive System	441524	M	Males	232.0	2008	278	380
Y40-44	From 40 to 44 years	0.092860184	A_B_OTH	Other infectious and parasitic diseases (remainder of A00-B99)	41.0	General	441524	M	Males	315.0	2008	400	545
Y40-44	From 40 to 44 years	0.051203277	A_B_OTH	Other infectious and parasitic diseases (remainder of A00-B99)	23.0	General	449190	F	Females	167.0	2008	400	545
Y40-44	From 40 to 44 years	0.255931727	B20-B24	Human immunodeficiency virus [HIV] disease	113.0	General	441524	M	Males	315.0	2008	400	545
Y40-44	From 40 to 44 years	0.091275407	B20-B24	Human immunodeficiency virus [HIV] disease	41.0	General	449190	F	Females	167.0	2008	400	545
Y40-44	From 40 to 44 years	0.364646089	C_OTH	Other malignant neoplasms (remainder of C00-C97)	161.0	General	441524	M	Males	315.0	2008	400	545
Y40-44	From 40 to 44 years	0.229301632	C_OTH	Other malignant neoplasms (remainder of C00-C97)	103.0	General	449190	F	Females	167.0	2008	400	545
Y40-44	From 40 to 44 years	0.371780316	ALL	All Diseases	167.0	General	449190	F	Females	167.0	2008	400	545
Y40-44	From 40 to 44 years	0.713438001	ALL	All Diseases	315.0	General	441524	M	Males	315.0	2008	400	545
Y40-44	From 40 to 44 years	0.0	C53	Malignant neoplasm of cervix uteri		Genitourinary system	441524	M	Males	33.0	2008	265	330
Y40-44	From 40 to 44 years	0.153609831	C53	Malignant neoplasm of cervix uteri	69.0	Genitourinary system	449190	F	Females	172.0	2008	265	330
Y40-44	From 40 to 44 years	0.0	C54_C55	Malignant neoplasm of other parts of uterus		Genitourinary system	441524	M	Males	33.0	2008	265	330
Y40-44	From 40 to 44 years	0.069013112	C54_C55	Malignant neoplasm of other parts of uterus	31.0	Genitourinary system	449190	F	Females	172.0	2008	265	330
Y40-44	From 40 to 44 years	0.0	C56	Malignant neoplasm of ovary		Genitourinary system	441524	M	Males	33.0	2008	265	330
Y40-44	From 40 to 44 years	0.113537701	C56	Malignant neoplasm of ovary	51.0	Genitourinary system	449190	F	Females	172.0	2008	265	330
Y40-44	From 40 to 44 years	0.020383943	C67	Malignant neoplasm of bladder	9.0	Genitourinary system	441524	M	Males	33.0	2008	265	330
Y40-44	From 40 to 44 years	0.015583606	C67	Malignant neoplasm of bladder	7.0	Genitourinary system	449190	F	Females	172.0	2008	265	330
Y40-44	From 40 to 44 years	0.006794648	N_OTH	Other diseases of the genitourinary system (remainder of N00-N99)	3.0	Genitourinary system	441524	M	Males	33.0	2008	265	330
Y40-44	From 40 to 44 years	0.008904918	N_OTH	Other diseases of the genitourinary system (remainder of N00-N99)	4.0	Genitourinary system	449190	F	Females	172.0	2008	265	330
Y40-44	From 40 to 44 years	0.047562533	N00-N29	Diseases of kidney and ureter	21.0	Genitourinary system	441524	M	Males	33.0	2008	265	330
Y40-44	From 40 to 44 years	0.022262294	N00-N29	Diseases of kidney and ureter	10.0	Genitourinary system	449190	F	Females	172.0	2008	265	330
Y40-44	From 40 to 44 years	0.382911463	ALL	All Diseases	172.0	Genitourinary system	449190	F	Females	172.0	2008	265	330
Y40-44	From 40 to 44 years	0.074741124	ALL	All Diseases	33.0	Genitourinary system	441524	M	Males	33.0	2008	265	330
Y40-44	From 40 to 44 years	0.113244127	I20_I23-I25	Other ischaemic heart diseases	50.0	Heart	441524	M	Males	461.0	2008	290	450
Y40-44	From 40 to 44 years	0.028940983	I20_I23-I25	Other ischaemic heart diseases	13.0	Heart	449190	F	Females	120.0	2008	290	450
Y40-44	From 40 to 44 years	0.51639322	I21_I22	Acute myocardial infarction including subsequent myocardial infarction	228.0	Heart	441524	M	Males	461.0	2008	290	450
Y40-44	From 40 to 44 years	0.097954095	I21_I22	Acute myocardial infarction including subsequent myocardial infarction	44.0	Heart	449190	F	Females	120.0	2008	290	450
Y40-44	From 40 to 44 years	0.414473505	I30-I51	Other heart diseases	183.0	Heart	441524	M	Males	461.0	2008	290	450
Y40-44	From 40 to 44 years	0.140252454	I30-I51	Other heart diseases	63.0	Heart	449190	F	Females	120.0	2008	290	450
Y40-44	From 40 to 44 years	0.267147532	ALL	All Diseases	120.0	Heart	449190	F	Females	120.0	2008	290	450
Y40-44	From 40 to 44 years	1.044110852	ALL	All Diseases	461.0	Heart	441524	M	Males	461.0	2008	290	450
Y40-44	From 40 to 44 years	0.052092298	C64	Malignant neoplasm of kidney. except renal pelvis	23.0	Kidney	441524	M	Males	23.0	2008	310	360
Y40-44	From 40 to 44 years	0.017809835	C64	Malignant neoplasm of kidney. except renal pelvis	8.0	Kidney	449190	F	Females	8.0	2008	310	360
Y40-44	From 40 to 44 years	0.017809835	ALL	All Diseases	8.0	Kidney	449190	F	Females	8.0	2008	310	360
Y40-44	From 40 to 44 years	0.052092298	ALL	All Diseases	23.0	Kidney	441524	M	Males	23.0	2008	310	360
Y40-44	From 40 to 44 years	0.024913708	C32	Malignant neoplasm of larynx	11.0	Larynx	441524	M	Males	11.0	2008	278	523
Y40-44	From 40 to 44 years	0.002226229	C32	Malignant neoplasm of larynx	1.0	Larynx	449190	F	Females	1.0	2008	278	523
Y40-44	From 40 to 44 years	0.002226229	ALL	All Diseases	1.0	Larynx	449190	F	Females	1.0	2008	278	523
Y40-44	From 40 to 44 years	0.024913708	ALL	All Diseases	11.0	Larynx	441524	M	Males	11.0	2008	278	523
Y40-44	From 40 to 44 years	0.090595302	B15-B19_B942	Viral hepatitis and sequelae of viral hepatitis	40.0	Liver	441524	M	Males	405.0	2008	260	410
Y40-44	From 40 to 44 years	0.044524589	B15-B19_B942	Viral hepatitis and sequelae of viral hepatitis	20.0	Liver	449190	F	Females	188.0	2008	260	410
Y40-44	From 40 to 44 years	0.122303657	C22	Malignant neoplasm of liver and intrahepatic bile ducts	54.0	Liver	441524	M	Males	405.0	2008	260	410
Y40-44	From 40 to 44 years	0.053429506	C22	Malignant neoplasm of liver and intrahepatic bile ducts	24.0	Liver	449190	F	Females	188.0	2008	260	410
Y40-44	From 40 to 44 years	0.104184597	E_OTH	Other endocrine. nutritional and metabolic diseases (remainder of E00-E90)	46.0	Liver	441524	M	Males	405.0	2008	260	410
Y40-44	From 40 to 44 years	0.075691801	E_OTH	Other endocrine. nutritional and metabolic diseases (remainder of E00-E90)	34.0	Liver	449190	F	Females	188.0	2008	260	410
Y40-44	From 40 to 44 years	0.101919714	E10-E14	Diabetes mellitus	45.0	Liver	441524	M	Males	405.0	2008	260	410
Y40-44	From 40 to 44 years	0.044524589	E10-E14	Diabetes mellitus	20.0	Liver	449190	F	Females	188.0	2008	260	410
Y40-44	From 40 to 44 years	0.49827416	K70_K73_K74	Chronic liver disease	220.0	Liver	441524	M	Males	405.0	2008	260	410
Y40-44	From 40 to 44 years	0.200360649	K70_K73_K74	Chronic liver disease	90.0	Liver	449190	F	Females	188.0	2008	260	410
Y40-44	From 40 to 44 years	0.418531134	ALL	All Diseases	188.0	Liver	449190	F	Females	188.0	2008	260	410
Y40-44	From 40 to 44 years	0.91727743	ALL	All Diseases	405.0	Liver	441524	M	Males	405.0	2008	260	410
Y40-44	From 40 to 44 years	0.013589295	A15-A19_B90	Tuberculosis	6.0	Lung	441524	M	Males	435.0	2008	230	460
Y40-44	From 40 to 44 years	0.0	A15-A19_B90	Tuberculosis	0.0	Lung	449190	F	Females	220.0	2008	230	460
Y40-44	From 40 to 44 years	0.674934998	C33_C34	Malignant neoplasm of trachea. bronchus and lung	298.0	Lung	441524	M	Males	435.0	2008	230	460
Y40-44	From 40 to 44 years	0.367327857	C33_C34	Malignant neoplasm of trachea. bronchus and lung	165.0	Lung	449190	F	Females	220.0	2008	230	460
Y40-44	From 40 to 44 years	0.090595302	J_OTH	Other diseases of the respiratory system (remainder of J00-J99)	40.0	Lung	441524	M	Males	435.0	2008	230	460
Y40-44	From 40 to 44 years	0.028940983	J_OTH	Other diseases of the respiratory system (remainder of J00-J99)	13.0	Lung	449190	F	Females	220.0	2008	230	460
Y40-44	From 40 to 44 years	0.004529765	J09-J11	Influenza (including swine flu)	2.0	Lung	441524	M	Males	435.0	2008	230	460
Y40-44	From 40 to 44 years	0.006678688	J09-J11	Influenza (including swine flu)	3.0	Lung	449190	F	Females	220.0	2008	230	460
Y40-44	From 40 to 44 years	0.088330419	J12-J18	Pneumonia	39.0	Lung	441524	M	Males	435.0	2008	230	460
Y40-44	From 40 to 44 years	0.033393442	J12-J18	Pneumonia	15.0	Lung	449190	F	Females	220.0	2008	230	460
Y40-44	From 40 to 44 years	0.024913708	J40-J44_J47	Other lower respiratory diseases	11.0	Lung	441524	M	Males	435.0	2008	230	460
Y40-44	From 40 to 44 years	0.011131147	J40-J44_J47	Other lower respiratory diseases	5.0	Lung	449190	F	Females	220.0	2008	230	460
Y40-44	From 40 to 44 years	0.056622064	J40-J47	Chronic lower respiratory diseases	25.0	Lung	441524	M	Males	435.0	2008	230	460
Y40-44	From 40 to 44 years	0.026714753	J40-J47	Chronic lower respiratory diseases	12.0	Lung	449190	F	Females	220.0	2008	230	460
Y40-44	From 40 to 44 years	0.031708356	J45_J46	Asthma and status asthmaticus	14.0	Lung	441524	M	Males	435.0	2008	230	460
Y40-44	From 40 to 44 years	0.015583606	J45_J46	Asthma and status asthmaticus	7.0	Lung	449190	F	Females	220.0	2008	230	460
Y40-44	From 40 to 44 years	0.489770476	ALL	All Diseases	220.0	Lung	449190	F	Females	220.0	2008	230	460
Y40-44	From 40 to 44 years	0.985223906	ALL	All Diseases	435.0	Lung	441524	M	Males	435.0	2008	230	460
Y40-44	From 40 to 44 years	0.079270889	C81-C86	Hodgkin disease and lymphomas	35.0	Lymphatic system	441524	M	Males	45.0	2008	310	300
Y40-44	From 40 to 44 years	0.053429506	C81-C86	Hodgkin disease and lymphomas	24.0	Lymphatic system	449190	F	Females	31.0	2008	310	300
Y40-44	From 40 to 44 years	0.022648825	C88_C90_C96	Other malignant neoplasm of lymphoid. haematopoietic and related tissue	10.0	Lymphatic system	441524	M	Males	45.0	2008	310	300
Y40-44	From 40 to 44 years	0.015583606	C88_C90_C96	Other malignant neoplasm of lymphoid. haematopoietic and related tissue	7.0	Lymphatic system	449190	F	Females	31.0	2008	310	300
Y40-44	From 40 to 44 years	0.069013112	ALL	All Diseases	31.0	Lymphatic system	449190	F	Females	31.0	2008	310	300
Y40-44	From 40 to 44 years	0.101919714	ALL	All Diseases	45.0	Lymphatic system	441524	M	Males	45.0	2008	310	300
Y40-44	From 40 to 44 years	0.135892953	F_OTH	Other mental and behavioural disorders (remainder of F00-F99)	60.0	Mental disorders	441524	M	Males	310.0	2008	245	580
Y40-44	From 40 to 44 years	0.042298359	F_OTH	Other mental and behavioural disorders (remainder of F00-F99)	19.0	Mental disorders	449190	F	Females	70.0	2008	245	580
Y40-44	From 40 to 44 years	0.002264883	F01_F03	Dementia	1.0	Mental disorders	441524	M	Males	310.0	2008	245	580
Y40-44	From 40 to 44 years	0.002226229	F01_F03	Dementia	1.0	Mental disorders	449190	F	Females	70.0	2008	245	580
Y40-44	From 40 to 44 years	0.493744394	F10	Mental and behavioural disorders due to use of alcohol	218.0	Mental disorders	441524	M	Males	310.0	2008	245	580
Y40-44	From 40 to 44 years	0.097954095	F10	Mental and behavioural disorders due to use of alcohol	44.0	Mental disorders	449190	F	Females	70.0	2008	245	580
Y40-44	From 40 to 44 years	0.070211359	TOXICO	Drug dependence. toxicomania (F11-F16. F18-F19)	31.0	Mental disorders	441524	M	Males	310.0	2008	245	580
Y40-44	From 40 to 44 years	0.013357377	TOXICO	Drug dependence. toxicomania (F11-F16. F18-F19)	6.0	Mental disorders	449190	F	Females	70.0	2008	245	580
Y40-44	From 40 to 44 years	0.15583606	ALL	All Diseases	70.0	Mental disorders	449190	F	Females	70.0	2008	245	580
Y40-44	From 40 to 44 years	0.702113588	ALL	All Diseases	310.0	Mental disorders	441524	M	Males	310.0	2008	245	580
Y40-44	From 40 to 44 years	0.341997264	G_H_OTH	Other diseases of the nervous system and the sense organs (remainder of G00-H95)	151.0	Nervous system	441524	M	Males	154.0	2008	240	515
Y40-44	From 40 to 44 years	0.171419667	G_H_OTH	Other diseases of the nervous system and the sense organs (remainder of G00-H95)	77.0	Nervous system	449190	F	Females	77.0	2008	240	515
Y40-44	From 40 to 44 years	0.006794648	G20	Parkinson disease	3.0	Nervous system	441524	M	Males	154.0	2008	240	515
Y40-44	From 40 to 44 years	0.0	G20	Parkinson disease	0.0	Nervous system	449190	F	Females	77.0	2008	240	515
Y40-44	From 40 to 44 years	0.0	G30	Alzheimer disease	0.0	Nervous system	441524	M	Males	154.0	2008	240	515
Y40-44	From 40 to 44 years	0.0	G30	Alzheimer disease	0.0	Nervous system	449190	F	Females	77.0	2008	240	515
Y40-44	From 40 to 44 years	0.171419667	ALL	All Diseases	77.0	Nervous system	449190	F	Females	77.0	2008	240	515
Y40-44	From 40 to 44 years	0.348791912	ALL	All Diseases	154.0	Nervous system	441524	M	Males	154.0	2008	240	515
Y40-44	From 40 to 44 years	0.072476241	C15	Malignant neoplasm of oesophagus	32.0	Oesophagus	441524	M	Males	32.0	2008	278	490
Y40-44	From 40 to 44 years	0.006678688	C15	Malignant neoplasm of oesophagus	3.0	Oesophagus	449190	F	Females	3.0	2008	278	490
Y40-44	From 40 to 44 years	0.006678688	ALL	All Diseases	3.0	Oesophagus	449190	F	Females	3.0	2008	278	490
Y40-44	From 40 to 44 years	0.072476241	ALL	All Diseases	32.0	Oesophagus	441524	M	Males	32.0	2008	278	490
Y40-44	From 40 to 44 years	0.126833422	C25	Malignant neoplasm of pancreas	56.0	Pancreas	441524	M	Males	56.0	2008	250	390
Y40-44	From 40 to 44 years	0.084596719	C25	Malignant neoplasm of pancreas	38.0	Pancreas	449190	F	Females	38.0	2008	250	390
Y40-44	From 40 to 44 years	0.084596719	ALL	All Diseases	38.0	Pancreas	449190	F	Females	38.0	2008	250	390
Y40-44	From 40 to 44 years	0.126833422	ALL	All Diseases	56.0	Pancreas	441524	M	Males	56.0	2008	250	390
Y40-44	From 40 to 44 years	0.006794648	C61	Malignant neoplasm of prostate	3.0	Prostate	441524	M	Males	3.0	2008	290	330
Y40-44	From 40 to 44 years	0.0	C61	Malignant neoplasm of prostate		Prostate	449190	F	Females	0.0	2008	290	330
Y40-44	From 40 to 44 years	0.0	ALL	All Diseases	0.0	Prostate	449190	F	Females	0.0	2008	290	330
Y40-44	From 40 to 44 years	0.006794648	ALL	All Diseases	3.0	Prostate	441524	M	Males	3.0	2008	290	330
Y40-44	From 40 to 44 years	0.013589295	M_OTH	Other diseases of the musculoskeletal system and connective tissue (remainder of M00-M99)	6.0	Skeleton	441524	M	Males	6.0	2008	145	380
Y40-44	From 40 to 44 years	0.022262294	M_OTH	Other diseases of the musculoskeletal system and connective tissue (remainder of M00-M99)	10.0	Skeleton	449190	F	Females	10.0	2008	145	380
